IND003[DtOperacao],IND003[CodigoEmpresa],IND003[Estabelecimento],IND003[KmRodado],IND003[Ônibus],IND003[LinhaCodigo],IND003[OIDBem],IND003[DtFabricacao],IND003[DESCRICAO.1],IND003[LinhaDescricao],IND003[CentroCusto],IND003[AnoFabricação],IND003[Meses Rodando],IND003[NomeEmpresa]
2025-01-29,2,2,249,31250,F16,ADAC5D538A8D,2014-10-20,CB Frota,NAÇÕES I,Comum,2014,135,Nobel
2025-01-30,2,2,54,31254,F16,7ABDD91CE030,2014-10-20,CB Frota,NAÇÕES I,Comum,2014,135,Nobel
2025-01-28,2,2,119,31254,F16,7ABDD91CE030,2014-10-20,CB Frota,NAÇÕES I,Comum,2014,135,Nobel
2025-01-30,2,2,192,31271,F16,1D6F6A98B5FA,2014-10-20,CB Frota,NAÇÕES I,Comum,2014,135,Nobel
2025-01-12,2,2,18,31267,MD3,0627C6B1E1B0,2014-10-20,CB Frota,MADRUGUEIRO III,Comum,2014,135,Nobel
2025-01-17,2,2,279,31267,F21,0627C6B1E1B0,2014-10-20,CB Frota,IGUAÇU II,Comum,2014,135,Nobel
2025-01-05,2,2,17,31267,MD3,0627C6B1E1B0,2014-10-20,CB Frota,MADRUGUEIRO III,Comum,2014,135,Nobel
2025-01-19,2,2,18,31267,MD3,0627C6B1E1B0,2014-10-20,CB Frota,MADRUGUEIRO III,Comum,2014,135,Nobel
2025-01-26,2,2,18,31267,MD3,0627C6B1E1B0,2014-10-20,CB Frota,MADRUGUEIRO III,Comum,2014,135,Nobel
2025-01-01,2,2,17,31267,MD3,0627C6B1E1B0,2014-10-20,CB Frota,MADRUGUEIRO III,Comum,2014,135,Nobel
2025-01-23,2,2,261,31271,F19,1D6F6A98B5FA,2014-10-20,CB Frota,SANTA TEREZINHA,Comum,2014,135,Nobel
2025-01-06,2,2,253,31271,F17,1D6F6A98B5FA,2014-10-20,CB Frota,EUCALIPTOS,Comum,2014,135,Nobel
2025-01-09,2,2,319,31271,F26,1D6F6A98B5FA,2014-10-20,CB Frota,SANTA TEREZINHA II,Comum,2014,135,Nobel
2025-01-31,2,2,238,31271,F18,1D6F6A98B5FA,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2025-01-14,2,2,362,31271,F23,1D6F6A98B5FA,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2025-01-22,2,2,255,31271,F19,1D6F6A98B5FA,2014-10-20,CB Frota,SANTA TEREZINHA,Comum,2014,135,Nobel
2025-01-07,2,2,286,31271,F24,1D6F6A98B5FA,2014-10-20,CB Frota,EUCALIPTOS II,Comum,2014,135,Nobel
2025-01-22,2,2,163,31268,F19,79BC092B18D4,2014-10-20,CB Frota,SANTA TEREZINHA,Comum,2014,135,Nobel
2025-01-19,2,2,63,31254,F18,7ABDD91CE030,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2025-01-09,2,2,37,31254,F12,7ABDD91CE030,2014-10-20,CB Frota,IGUAÇU I,Comum,2014,135,Nobel
2025-01-29,2,2,16,31270,MD3,148ED3832BE7,2014-10-20,CB Frota,MADRUGUEIRO III,Comum,2014,135,Nobel
2025-01-31,2,2,177,31270,F18,148ED3832BE7,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2025-01-14,2,2,18,31270,MD3,148ED3832BE7,2014-10-20,CB Frota,MADRUGUEIRO III,Comum,2014,135,Nobel
2025-01-10,2,2,63,31270,F18,148ED3832BE7,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2025-01-07,2,2,48,31270,F18,148ED3832BE7,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2025-01-04,2,2,64,31263,F23,99C8A38951DA,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2025-01-29,2,2,176,31263,F22,99C8A38951DA,2014-10-20,CB Frota,NAÇÕES II,Comum,2014,135,Nobel
2025-01-29,2,2,20,31263,MD2,99C8A38951DA,2014-10-20,CB Frota,MADRUGUEIRO II,Comum,2014,135,Nobel
2025-01-17,2,2,283,31263,F24,99C8A38951DA,2014-10-20,CB Frota,EUCALIPTOS II,Comum,2014,135,Nobel
2025-01-11,2,2,84,31263,F21,99C8A38951DA,2014-10-20,CB Frota,IGUAÇU II,Comum,2014,135,Nobel
2025-01-27,2,2,178,31263,F18,99C8A38951DA,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2025-01-06,2,2,177,31263,F18,99C8A38951DA,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2025-01-16,2,2,178,31263,F18,99C8A38951DA,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2025-01-23,2,2,177,31263,F18,99C8A38951DA,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2025-01-13,2,2,177,31263,F18,99C8A38951DA,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2025-01-15,2,2,177,31263,F18,99C8A38951DA,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2025-01-22,2,2,178,31263,F18,99C8A38951DA,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2025-01-09,2,2,177,31263,F18,99C8A38951DA,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2025-01-08,2,2,178,31263,F18,99C8A38951DA,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2025-01-24,2,2,235,31263,F18,99C8A38951DA,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2025-01-28,2,2,177,31263,F18,99C8A38951DA,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2025-01-21,2,2,177,31263,F18,99C8A38951DA,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2025-01-14,2,2,178,31263,F18,99C8A38951DA,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2025-01-18,2,2,146,31261,F22,A96D39767527,2014-10-20,CB Frota,NAÇÕES II,Comum,2014,135,Nobel
2025-01-29,2,2,69,31261,F23,A96D39767527,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2025-01-29,2,2,220,31261,F21,A96D39767527,2014-10-20,CB Frota,IGUAÇU II,Comum,2014,135,Nobel
2025-01-23,2,2,173,31261,F19,A96D39767527,2014-10-20,CB Frota,SANTA TEREZINHA,Comum,2014,135,Nobel
2025-01-15,2,2,14,31252,MD3,4D3253744A27,2014-10-20,CB Frota,MADRUGUEIRO III,Comum,2014,135,Nobel
2025-01-22,2,2,109,31252,F24,4D3253744A27,2014-10-20,CB Frota,EUCALIPTOS II,Comum,2014,135,Nobel
2025-01-04,2,2,37,31252,F23,4D3253744A27,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2025-01-29,2,2,18,31252,MD3,4D3253744A27,2014-10-20,CB Frota,MADRUGUEIRO III,Comum,2014,135,Nobel
2025-01-31,2,2,129,31252,F21,4D3253744A27,2014-10-20,CB Frota,IGUAÇU II,Comum,2014,135,Nobel
2025-01-30,2,2,20,31252,MD2,4D3253744A27,2014-10-20,CB Frota,MADRUGUEIRO II,Comum,2014,135,Nobel
2025-01-30,2,2,288,31252,F22,4D3253744A27,2014-10-20,CB Frota,NAÇÕES II,Comum,2014,135,Nobel
2025-01-06,2,2,9,31252,MD3,4D3253744A27,2014-10-20,CB Frota,MADRUGUEIRO III,Comum,2014,135,Nobel
2025-01-08,2,2,364,31269,F23,F128BD70A39E,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2025-01-15,2,2,17,31269,MD3,F128BD70A39E,2014-10-20,CB Frota,MADRUGUEIRO III,Comum,2014,135,Nobel
2025-01-20,2,2,14,31269,MD3,F128BD70A39E,2014-10-20,CB Frota,MADRUGUEIRO III,Comum,2014,135,Nobel
2025-01-28,2,2,172,31269,F19,F128BD70A39E,2014-10-20,CB Frota,SANTA TEREZINHA,Comum,2014,135,Nobel
2025-01-14,2,2,18,31269,MD3,F128BD70A39E,2014-10-20,CB Frota,MADRUGUEIRO III,Comum,2014,135,Nobel
2025-01-13,2,2,237,31269,F12,F128BD70A39E,2014-10-20,CB Frota,IGUAÇU I,Comum,2014,135,Nobel
2025-01-19,2,2,368,31269,F21,F128BD70A39E,2014-10-20,CB Frota,IGUAÇU II,Comum,2014,135,Nobel
2025-01-03,2,2,103,31250,F23,ADAC5D538A8D,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2025-01-28,2,2,237,31250,F18,ADAC5D538A8D,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2025-01-26,2,2,97,31250,F21,ADAC5D538A8D,2014-10-20,CB Frota,IGUAÇU II,Comum,2014,135,Nobel
2025-01-20,2,2,178,31250,F18,ADAC5D538A8D,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2025-01-17,2,2,363,31262,F23,C58032039C54,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2025-01-08,2,2,170,31262,F19,C58032039C54,2014-10-20,CB Frota,SANTA TEREZINHA,Comum,2014,135,Nobel
2025-01-21,2,2,170,31262,F19,C58032039C54,2014-10-20,CB Frota,SANTA TEREZINHA,Comum,2014,135,Nobel
2025-01-03,2,2,100,31262,F19,C58032039C54,2014-10-20,CB Frota,SANTA TEREZINHA,Comum,2014,135,Nobel
2025-01-07,2,2,171,31262,F19,C58032039C54,2014-10-20,CB Frota,SANTA TEREZINHA,Comum,2014,135,Nobel
2025-01-06,2,2,171,31262,F19,C58032039C54,2014-10-20,CB Frota,SANTA TEREZINHA,Comum,2014,135,Nobel
2025-01-09,2,2,170,31262,F19,C58032039C54,2014-10-20,CB Frota,SANTA TEREZINHA,Comum,2014,135,Nobel
2025-01-10,2,2,166,31262,F19,C58032039C54,2014-10-20,CB Frota,SANTA TEREZINHA,Comum,2014,135,Nobel
2025-01-24,2,2,171,31262,F19,C58032039C54,2014-10-20,CB Frota,SANTA TEREZINHA,Comum,2014,135,Nobel
2025-01-14,2,2,170,31262,F19,C58032039C54,2014-10-20,CB Frota,SANTA TEREZINHA,Comum,2014,135,Nobel
2025-01-15,2,2,170,31262,F19,C58032039C54,2014-10-20,CB Frota,SANTA TEREZINHA,Comum,2014,135,Nobel
2025-01-16,2,2,170,31262,F19,C58032039C54,2014-10-20,CB Frota,SANTA TEREZINHA,Comum,2014,135,Nobel
2025-01-31,2,2,170,31262,F19,C58032039C54,2014-10-20,CB Frota,SANTA TEREZINHA,Comum,2014,135,Nobel
2025-01-02,2,2,169,31262,F19,C58032039C54,2014-10-20,CB Frota,SANTA TEREZINHA,Comum,2014,135,Nobel
2025-01-13,2,2,255,31262,F19,C58032039C54,2014-10-20,CB Frota,SANTA TEREZINHA,Comum,2014,135,Nobel
2025-01-20,2,2,170,31262,F19,C58032039C54,2014-10-20,CB Frota,SANTA TEREZINHA,Comum,2014,135,Nobel
2025-01-27,2,2,170,31262,F19,C58032039C54,2014-10-20,CB Frota,SANTA TEREZINHA,Comum,2014,135,Nobel
2025-01-08,2,2,20,31266,MD2,24B6EF640108,2014-10-20,CB Frota,MADRUGUEIRO II,Comum,2014,135,Nobel
2025-01-08,2,2,287,31266,F22,24B6EF640108,2014-10-20,CB Frota,NAÇÕES II,Comum,2014,135,Nobel
2025-01-18,2,2,237,31266,F21,24B6EF640108,2014-10-20,CB Frota,IGUAÇU II,Comum,2014,135,Nobel
2025-01-03,2,2,275,31266,F21,24B6EF640108,2014-10-20,CB Frota,IGUAÇU II,Comum,2014,135,Nobel
2025-01-30,2,2,357,31266,F23,24B6EF640108,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2025-01-15,2,2,364,31266,F15,24B6EF640108,2014-10-20,CB Frota,GRALHA AZUL,Comum,2014,135,Nobel
2025-01-23,2,2,301,31266,F15,24B6EF640108,2014-10-20,CB Frota,GRALHA AZUL,Comum,2014,135,Nobel
2025-01-28,2,2,363,31266,F15,24B6EF640108,2014-10-20,CB Frota,GRALHA AZUL,Comum,2014,135,Nobel
2025-01-22,2,2,364,31266,F15,24B6EF640108,2014-10-20,CB Frota,GRALHA AZUL,Comum,2014,135,Nobel
2025-01-14,2,2,365,31266,F15,24B6EF640108,2014-10-20,CB Frota,GRALHA AZUL,Comum,2014,135,Nobel
2025-01-09,2,2,364,31266,F15,24B6EF640108,2014-10-20,CB Frota,GRALHA AZUL,Comum,2014,135,Nobel
2025-01-06,2,2,363,31266,F15,24B6EF640108,2014-10-20,CB Frota,GRALHA AZUL,Comum,2014,135,Nobel
2025-01-13,2,2,363,31266,F15,24B6EF640108,2014-10-20,CB Frota,GRALHA AZUL,Comum,2014,135,Nobel
2025-01-31,2,2,364,31266,F15,24B6EF640108,2014-10-20,CB Frota,GRALHA AZUL,Comum,2014,135,Nobel
2025-01-29,2,2,232,31251,F12,F99C866B07C8,2014-10-20,CB Frota,IGUAÇU I,Comum,2014,135,Nobel
2025-01-09,2,2,130,31251,F23,F99C866B07C8,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2025-01-14,2,2,80,31251,F23,F99C866B07C8,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2025-01-10,2,2,113,31251,F23,F99C866B07C8,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2025-01-02,2,2,146,31251,F23,F99C866B07C8,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2025-01-08,2,2,146,31251,F23,F99C866B07C8,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2025-01-17,2,2,148,31251,F23,F99C866B07C8,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2025-01-21,2,2,148,31251,F23,F99C866B07C8,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2025-01-06,2,2,148,31251,F23,F99C866B07C8,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2025-01-28,2,2,148,31251,F23,F99C866B07C8,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2025-01-30,2,2,147,31251,F23,F99C866B07C8,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2025-01-13,2,2,147,31251,F23,F99C866B07C8,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2025-01-24,2,2,147,31251,F23,F99C866B07C8,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2025-01-31,2,2,147,31251,F23,F99C866B07C8,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2025-01-03,2,2,147,31251,F23,F99C866B07C8,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2025-01-07,2,2,147,31251,F23,F99C866B07C8,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2025-01-20,2,2,147,31251,F23,F99C866B07C8,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2025-01-16,2,2,147,31251,F23,F99C866B07C8,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2025-01-23,2,2,147,31251,F23,F99C866B07C8,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2025-01-27,2,2,147,31251,F23,F99C866B07C8,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2025-01-15,2,2,147,31251,F23,F99C866B07C8,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2025-01-22,2,2,147,31251,F23,F99C866B07C8,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2025-01-13,2,2,17,31265,MD3,3025E118F383,2014-10-20,CB Frota,MADRUGUEIRO III,Comum,2014,135,Nobel
2025-01-29,2,2,250,31265,F19,3025E118F383,2014-10-20,CB Frota,SANTA TEREZINHA,Comum,2014,135,Nobel
2025-01-31,2,2,20,31265,MD2,3025E118F383,2014-10-20,CB Frota,MADRUGUEIRO II,Comum,2014,135,Nobel
2025-01-31,2,2,132,31265,F22,3025E118F383,2014-10-20,CB Frota,NAÇÕES II,Comum,2014,135,Nobel
2025-01-14,2,2,187,31265,F16,3025E118F383,2014-10-20,CB Frota,NAÇÕES I,Comum,2014,135,Nobel
2025-01-10,2,2,188,31265,F16,3025E118F383,2014-10-20,CB Frota,NAÇÕES I,Comum,2014,135,Nobel
2025-01-16,2,2,187,31265,F16,3025E118F383,2014-10-20,CB Frota,NAÇÕES I,Comum,2014,135,Nobel
2025-01-09,2,2,189,31265,F16,3025E118F383,2014-10-20,CB Frota,NAÇÕES I,Comum,2014,135,Nobel
2025-01-23,2,2,189,31265,F16,3025E118F383,2014-10-20,CB Frota,NAÇÕES I,Comum,2014,135,Nobel
2025-01-27,2,2,185,31265,F16,3025E118F383,2014-10-20,CB Frota,NAÇÕES I,Comum,2014,135,Nobel
2025-01-02,2,2,189,31265,F16,3025E118F383,2014-10-20,CB Frota,NAÇÕES I,Comum,2014,135,Nobel
2025-01-06,2,2,54,31265,F16,3025E118F383,2014-10-20,CB Frota,NAÇÕES I,Comum,2014,135,Nobel
2025-01-13,2,2,268,31265,F16,3025E118F383,2014-10-20,CB Frota,NAÇÕES I,Comum,2014,135,Nobel
2025-01-24,2,2,189,31265,F16,3025E118F383,2014-10-20,CB Frota,NAÇÕES I,Comum,2014,135,Nobel
2025-01-28,2,2,189,31265,F16,3025E118F383,2014-10-20,CB Frota,NAÇÕES I,Comum,2014,135,Nobel
2025-01-08,2,2,54,31265,F16,3025E118F383,2014-10-20,CB Frota,NAÇÕES I,Comum,2014,135,Nobel
2025-01-15,2,2,189,31265,F16,3025E118F383,2014-10-20,CB Frota,NAÇÕES I,Comum,2014,135,Nobel
2025-01-20,2,2,189,31265,F16,3025E118F383,2014-10-20,CB Frota,NAÇÕES I,Comum,2014,135,Nobel
2025-01-22,2,2,189,31265,F16,3025E118F383,2014-10-20,CB Frota,NAÇÕES I,Comum,2014,135,Nobel
2025-01-03,2,2,53,31265,F16,3025E118F383,2014-10-20,CB Frota,NAÇÕES I,Comum,2014,135,Nobel
2025-01-18,2,2,64,31265,F16,3025E118F383,2014-10-20,CB Frota,NAÇÕES I,Comum,2014,135,Nobel
2025-01-25,2,2,64,31265,F16,3025E118F383,2014-10-20,CB Frota,NAÇÕES I,Comum,2014,135,Nobel
2025-01-07,2,2,189,31265,F16,3025E118F383,2014-10-20,CB Frota,NAÇÕES I,Comum,2014,135,Nobel
2025-01-11,2,2,65,31265,F16,3025E118F383,2014-10-20,CB Frota,NAÇÕES I,Comum,2014,135,Nobel
2025-01-04,2,2,93,31264,F30,558531343F76,2014-10-20,CB Frota,GRALHA AZUL II,Comum,2014,135,Nobel
2025-01-31,2,2,60,31264,F30,558531343F76,2014-10-20,CB Frota,GRALHA AZUL II,Comum,2014,135,Nobel
2025-01-03,2,2,35,31264,F23,558531343F76,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2025-01-07,2,2,37,31264,F25,558531343F76,2014-10-20,CB Frota,JARDIM VENEZA,Comum,2014,135,Nobel
2025-01-30,2,2,121,31264,F25,558531343F76,2014-10-20,CB Frota,JARDIM VENEZA,Comum,2014,135,Nobel
2025-01-08,2,2,235,31264,F18,558531343F76,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2025-01-25,2,2,104,31264,F18,558531343F76,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2025-01-04,2,2,89,31264,F18,558531343F76,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2025-01-29,2,2,160,31264,F18,558531343F76,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2025-01-14,2,2,235,31264,F18,558531343F76,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2025-01-03,2,2,235,31264,F18,558531343F76,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2025-01-21,2,2,235,31264,F18,558531343F76,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2025-01-15,2,2,237,31264,F18,558531343F76,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2025-01-22,2,2,237,31264,F18,558531343F76,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2025-01-10,2,2,237,31264,F18,558531343F76,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2025-01-17,2,2,235,31264,F18,558531343F76,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2025-01-26,2,2,81,31264,F18,558531343F76,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2025-01-27,2,2,235,31264,F18,558531343F76,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2025-01-11,2,2,103,31264,F18,558531343F76,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2025-01-13,2,2,237,31264,F18,558531343F76,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2025-01-09,2,2,235,31264,F18,558531343F76,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2025-01-06,2,2,33,31264,F18,558531343F76,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2025-01-20,2,2,235,31264,F18,558531343F76,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2025-01-24,2,2,177,31264,F18,558531343F76,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2025-01-16,2,2,157,31264,F18,558531343F76,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2025-01-23,2,2,237,31264,F18,558531343F76,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2025-01-05,2,2,78,31264,F18,558531343F76,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2025-01-12,2,2,78,31264,F18,558531343F76,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2025-01-02,2,2,236,31264,F18,558531343F76,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2025-01-23,2,2,15,31057,MD3,63542C5F1ED2,2023-02-23,CB Frota,MADRUGUEIRO III,Comum,2023,35,Nobel
2025-01-10,2,2,9,31057,MD3,63542C5F1ED2,2023-02-23,CB Frota,MADRUGUEIRO III,Comum,2023,35,Nobel
2025-01-13,2,2,14,31057,MD3,63542C5F1ED2,2023-02-23,CB Frota,MADRUGUEIRO III,Comum,2023,35,Nobel
2025-01-02,2,2,17,31057,MD3,63542C5F1ED2,2023-02-23,CB Frota,MADRUGUEIRO III,Comum,2023,35,Nobel
2025-01-03,2,2,13,31057,MD3,63542C5F1ED2,2023-02-23,CB Frota,MADRUGUEIRO III,Comum,2023,35,Nobel
2025-01-07,2,2,11,31057,MD3,63542C5F1ED2,2023-02-23,CB Frota,MADRUGUEIRO III,Comum,2023,35,Nobel
2025-01-27,2,2,17,31057,MD3,63542C5F1ED2,2023-02-23,CB Frota,MADRUGUEIRO III,Comum,2023,35,Nobel
2025-01-09,2,2,11,31057,MD3,63542C5F1ED2,2023-02-23,CB Frota,MADRUGUEIRO III,Comum,2023,35,Nobel
2025-01-22,2,2,14,31057,MD3,63542C5F1ED2,2023-02-23,CB Frota,MADRUGUEIRO III,Comum,2023,35,Nobel
2025-01-08,2,2,8,31057,MD3,63542C5F1ED2,2023-02-23,CB Frota,MADRUGUEIRO III,Comum,2023,35,Nobel
2025-01-31,2,2,12,31057,MD3,63542C5F1ED2,2023-02-23,CB Frota,MADRUGUEIRO III,Comum,2023,35,Nobel
2025-01-24,2,2,17,31057,MD3,63542C5F1ED2,2023-02-23,CB Frota,MADRUGUEIRO III,Comum,2023,35,Nobel
2025-01-21,2,2,14,31057,MD3,63542C5F1ED2,2023-02-23,CB Frota,MADRUGUEIRO III,Comum,2023,35,Nobel
2025-01-28,2,2,19,31057,MD3,63542C5F1ED2,2023-02-23,CB Frota,MADRUGUEIRO III,Comum,2023,35,Nobel
2025-01-30,2,2,14,31057,MD3,63542C5F1ED2,2023-02-23,CB Frota,MADRUGUEIRO III,Comum,2023,35,Nobel
2025-01-16,2,2,8,31057,MD3,63542C5F1ED2,2023-02-23,CB Frota,MADRUGUEIRO III,Comum,2023,35,Nobel
2025-01-29,2,2,180,31057,F15,63542C5F1ED2,2023-02-23,CB Frota,GRALHA AZUL,Comum,2023,35,Nobel
2025-01-17,2,2,245,31057,F13,63542C5F1ED2,2023-02-23,CB Frota,ESTADOS,Comum,2023,35,Nobel
2025-01-14,2,2,50,31057,F14,63542C5F1ED2,2023-02-23,CB Frota,SANTA MARIA,Comum,2023,35,Nobel
2025-01-04,2,2,16,31057,F18,63542C5F1ED2,2023-02-23,CB Frota,PARQUE INDUSTRIAL,Comum,2023,35,Nobel
2025-01-19,2,2,21,31057,MD2,63542C5F1ED2,2023-02-23,CB Frota,MADRUGUEIRO II,Comum,2023,35,Nobel
2025-01-26,2,2,21,31057,MD2,63542C5F1ED2,2023-02-23,CB Frota,MADRUGUEIRO II,Comum,2023,35,Nobel
2025-01-05,2,2,21,31057,MD2,63542C5F1ED2,2023-02-23,CB Frota,MADRUGUEIRO II,Comum,2023,35,Nobel
2025-01-01,2,2,21,31057,MD2,63542C5F1ED2,2023-02-23,CB Frota,MADRUGUEIRO II,Comum,2023,35,Nobel
2025-01-12,2,2,21,31057,MD2,63542C5F1ED2,2023-02-23,CB Frota,MADRUGUEIRO II,Comum,2023,35,Nobel
2025-01-21,2,2,451,31057,F30,63542C5F1ED2,2023-02-23,CB Frota,GRALHA AZUL II,Comum,2023,35,Nobel
2025-01-30,2,2,450,31057,F30,63542C5F1ED2,2023-02-23,CB Frota,GRALHA AZUL II,Comum,2023,35,Nobel
2025-01-13,2,2,452,31057,F30,63542C5F1ED2,2023-02-23,CB Frota,GRALHA AZUL II,Comum,2023,35,Nobel
2025-01-20,2,2,101,31057,F30,63542C5F1ED2,2023-02-23,CB Frota,GRALHA AZUL II,Comum,2023,35,Nobel
2025-01-31,2,2,450,31057,F30,63542C5F1ED2,2023-02-23,CB Frota,GRALHA AZUL II,Comum,2023,35,Nobel
2025-01-03,2,2,449,31057,F30,63542C5F1ED2,2023-02-23,CB Frota,GRALHA AZUL II,Comum,2023,35,Nobel
2025-01-01,2,2,500,31057,F30,63542C5F1ED2,2023-02-23,CB Frota,GRALHA AZUL II,Comum,2023,35,Nobel
2025-01-12,2,2,507,31057,F30,63542C5F1ED2,2023-02-23,CB Frota,GRALHA AZUL II,Comum,2023,35,Nobel
2025-01-16,2,2,449,31057,F30,63542C5F1ED2,2023-02-23,CB Frota,GRALHA AZUL II,Comum,2023,35,Nobel
2025-01-02,2,2,449,31057,F30,63542C5F1ED2,2023-02-23,CB Frota,GRALHA AZUL II,Comum,2023,35,Nobel
2025-01-09,2,2,452,31057,F30,63542C5F1ED2,2023-02-23,CB Frota,GRALHA AZUL II,Comum,2023,35,Nobel
2025-01-19,2,2,502,31057,F30,63542C5F1ED2,2023-02-23,CB Frota,GRALHA AZUL II,Comum,2023,35,Nobel
