MANT001[Dtemissao],MANT001[DetalhesServiço],MANT001[OIDDocumento],MANT001[CodigoEmpresa],MANT001[DtSituacao],MANT001[HrSituacao],MANT001[DtOcorrencia],MANT001[HrOcorrencia],MANT001[Numero],MANT001[Turno],MANT001[DescriçãoDocumento],MANT001[TipoDocumento],MANT001[NomePessoaResposável],MANT001[SituaçãoDocumento],MANT001[OIDBem],MANT001[Descricao],MANT001[NomeEmpresa],MANT001[HoraInicio],MANT001[Ônibus]
2024-05-06,no Terminal - por falha mecânica,5D4DCE0B7C79,2,2024-06-13,09:48:56,2024-06-13,18:45:00,60233.0,Noite,"Ocorrência de Manutenção

Carro travou e depois de uns minutos voltou ao normal",Ocorrência de Manutenção,Vanderlei Macedo,Liquidado,7F9F609B6DF3,31042,Nobel,,31042
2024-05-02,no Terminal - por falha mecânica,8833421C749B,2,2024-06-13,09:48:22,2024-06-13,19:15:00,60201.0,Noite,"Ocorrência de Manutenção
 Cambio pesado, não engata as marchas depois que esquenta",Ocorrência de Manutenção,Vanderlei Macedo,Liquidado,01579B4AE7D4,31260,Nobel,,31260
2024-05-07,no Terminal - por falha mecânica,BD05E6CCA5B9,2,2024-06-13,09:49:15,2024-06-13,19:20:00,60252.0,Noite,"Porta 2, não fecha.",Ocorrência de Manutenção,Vanderlei Macedo,Liquidado,4A1AAEF39813,31041,Nobel,,31041
2024-05-10,no Terminal - por falha mecânica,F534083B59EC,2,2024-06-13,09:50:05,2024-06-13,18:50:00,60290.0,Noite,"Ocorrência de Manutenção
Retrovisor e braço do retrovisor solto.",Ocorrência de Manutenção,Vanderlei Macedo,Liquidado,C21719E8BFE8,31039,Nobel,,31039
2024-05-07,no Terminal - por falha mecânica,E77EDAED7B0B,2,2024-06-13,09:49:13,2024-06-13,11:50:00,60244.0,Manhã,"Ocorrência de Manutenção
Folha da porta1 tranpassando .",Ocorrência de Manutenção,Vanderlei Macedo,Liquidado,3025E118F383,31265,Nobel,,31265
2024-05-19,no Terminal - por falha mecânica,07CC9806406A,2,2024-06-13,09:50:53,2024-06-13,17:33:00,60355.0,Tarde,"Ocorrência de Manutenção
Pneu dianteiro lado esquerdo furado.",Ocorrência de Manutenção,Vanderlei Macedo,Liquidado,D654C3C7CADD,31058,Nobel,,31058
2024-05-13,no Terminal - por falha mecânica,1D7A38DE09F4,2,2024-06-13,09:50:24,2024-06-13,17:10:00,60320.0,Tarde,"Ocorrência de Manutenção
Banco do motorista (assento solto).",Ocorrência de Manutenção,Vanderlei Macedo,Liquidado,3D5B55DE3FAE,31259,Nobel,,31259
2024-05-02,no Terminal - por falha mecânica,6625BC4FBDD3,2,2024-06-13,09:48:17,2024-06-13,12:17:00,60193.0,Tarde,"Ocorrência de Manutenção
Vazamento de ar e ficando sem embreagem.",Ocorrência de Manutenção,Vanderlei Macedo,Liquidado,B4DF4BA709F8,31051,Nobel,,31051
2024-05-09,no Terminal - por falha mecânica,6593D725D2ED,2,2024-06-13,09:49:44,2024-06-13,15:20:00,60277.0,Tarde,"Ocorrência de Manutenção
Campainha disparando direto.",Ocorrência de Manutenção,Vanderlei Macedo,Liquidado,0F92CCE69CA2,31056,Nobel,,31056
2024-05-27,no Terminal - por falha mecânica,7224B5E7F50B,2,2024-06-13,09:51:57,2024-06-13,17:10:00,60402.0,Tarde,"Ocorrência de Manutenção
Vazando ar ao pisar no freio.",Ocorrência de Manutenção,Vanderlei Macedo,Liquidado,4D3253744A27,31252,Nobel,,31252
2024-05-31,no Terminal - por falha mecânica,7B694F9D15D1,2,2024-06-13,09:55:57,2024-06-13,15:57:00,60430.0,Tarde,"Ocorrência de Manutenção
Lanterna traseira lado esquerdo solta.",Ocorrência de Manutenção,Vanderlei Macedo,Liquidado,99C8A38951DA,31263,Nobel,,31263
2024-05-19,no Terminal - por falha mecânica,7F28143D2A8E,2,2024-06-13,09:50:50,2024-06-13,16:09:00,60351.0,Tarde,"Ocorrência de Manutenção
Vazamento de ar na cuica dianteira lado direito.",Ocorrência de Manutenção,Vanderlei Macedo,Liquidado,33E0C86024C5,31050,Nobel,,31050
2024-05-06,no Terminal - por falha mecânica,BA46CBDF5E14,2,2024-06-13,09:48:53,2024-06-13,15:26:00,60231.0,Tarde,"Ocorrência de Manutenção
Carro sem partida.",Ocorrência de Manutenção,Vanderlei Macedo,Liquidado,E7AC454FB75F,31049,Nobel,,31049
2024-05-17,no Terminal - por falha mecânica,C913823DA99D,2,2024-06-13,09:50:45,2024-06-13,13:57:00,60341.0,Tarde,"Ocorrência de Manutenção
Carro fraco cortando aceleração.",Ocorrência de Manutenção,Vanderlei Macedo,Liquidado,264716C7912B,31052,Nobel,,31052
2024-05-10,no Terminal - por falha mecânica,E4E54A267E22,2,2024-06-13,09:50:03,2024-06-13,17:04:00,60288.0,Tarde,"Ocorrência de Manutenção
carro ruim de freio.",Ocorrência de Manutenção,Vanderlei Macedo,Liquidado,06CDCA268FD2,31046,Nobel,,31046
2024-05-23,no Terminal - por falha mecânica,E51EDDF68E7F,2,2024-06-13,09:51:31,2024-06-13,13:50:00,60375.0,Tarde,"Ocorrência de Manutenção
Motorista relata que carro está fraco cortando aceleração.",Ocorrência de Manutenção,Vanderlei Macedo,Liquidado,558531343F76,31264,Nobel,,31264
2024-05-27,no Terminal - por falha mecânica,FA8F2177473F,2,2024-06-13,09:51:59,2024-06-13,17:35:00,60403.0,Tarde,"Ocorrência de Manutenção
Pneu trazeiro esquerdo de dentro furado.",Ocorrência de Manutenção,Vanderlei Macedo,Liquidado,79BC092B18D4,31268,Nobel,,31268
2024-05-03,Quebra no Trajeto Ida,35FEAFFC7A76,2,2024-05-17,10:30:55,2024-05-03,00:10:00,60204.0,Noite,"Ocorrência de Manutenção

Carro nao engata as marchas",Ocorrência de Manutenção,Vanderlei Macedo,Cancelado,3025E118F383,31265,Nobel,,31265
2024-05-19,no Trajeto de ida - pneu,3A8EBD11456E,2,2024-07-16,11:13:58,2024-07-09,17:50:00,60358.0,Tarde,Ocorrência de Tráfego,Ocorrência de Manutenção,Vanderlei Macedo,Cancelado,D654C3C7CADD,31058,Nobel,,31058
2024-05-31,no Terminal - por falha mecânica,B8E848153D15,2,2024-07-09,11:11:36,2024-07-09,17:30:00,60431.0,Tarde,"Ocorrência de Manutenção
Carro apagou , pane eletrica.",Ocorrência de Manutenção,Vanderlei Macedo,Cancelado,3025E118F383,31265,Nobel,,31265
2024-06-28,no Terminal - por falha mecânica,72615DCDA9FA,1,2024-07-09,10:26:45,2024-07-09,06:02:00,102192.0,Manhã,Ocorrência de Manutenção,Ocorrência de Manutenção,Ilson Antonio Ferreira Cordeiro,Liquidado,6DC3A9E82B3B,15433,Leblon,,15433
2024-06-24,no Terminal - por falha mecânica,F7FEB883EEA1,1,2024-07-02,11:08:32,2024-06-24,08:39:00,102156.0,Manhã,Ocorrência de Manutenção,Ocorrência de Manutenção,Ilson Antonio Ferreira Cordeiro,Liquidado,4475CAD3906D,15R13,Leblon,,15R13
2024-06-27,Quebra no Trajeto Volta,9EE3F42A4AD1,1,2024-07-02,11:04:09,2024-06-27,07:05:00,102183.0,Manhã,Ocorrência de Manutenção,Ocorrência de Manutenção,Ilson Antonio Ferreira Cordeiro,Liquidado,D41A7781CC4A,15435,Leblon,,15435
2024-06-21,na Garagem - Pneu,2045BBC75E82,1,2024-07-02,11:03:04,2024-06-21,15:49:00,102149.0,Tarde,Ocorrência de Manutenção,Ocorrência de Manutenção,Daniel Moacir Lopes Alves,Liquidado,E49F7B4CD481,15R93,Leblon,,15R93
2024-06-19,Quebra no Trajeto Ida,5D30EAF950A6,2,2024-07-02,13:13:33,2024-06-19,07:05:00,60560.0,Manhã,Ocorrência de Manutenção,Ocorrência de Manutenção,Edilson Viana,Liquidado,99C8A38951DA,31263,Nobel,,31263
2024-06-12,Quebra no Trajeto Ida,9072F97EC062,1,2024-06-27,09:37:03,2024-06-12,08:15:00,102068.0,Manhã,Ocorrência de Manutenção,Ocorrência de Manutenção,Edilson Viana,Liquidado,1A96813857A6,15429,Leblon,,15429
2024-06-29,na Garagem - Pneu,ACC6593280B0,2,2024-07-02,13:09:58,2024-06-29,04:18:00,60612.0,Noite,Ocorrência de Manutenção,Ocorrência de Manutenção,Daniel Moacir Lopes Alves,Liquidado,D65020C391EE,31059,Nobel,,31059
2024-06-14,no Terminal - por falha mecânica,14F9B77E33AC,1,2024-07-02,11:00:11,2024-06-14,17:17:00,102091.0,Tarde,Ocorrência de Manutenção,Ocorrência de Manutenção,Vanderlei Macedo,Liquidado,088428C509EE,15421,Leblon,,15421
2024-06-14,no Terminal - por falha mecânica,91B522D6CCD5,2,2024-07-02,13:13:06,2024-06-14,14:02:00,60541.0,Tarde,Ocorrência de Manutenção,Ocorrência de Manutenção,Vanderlei Macedo,Liquidado,D65020C391EE,31059,Nobel,,31059
2024-06-19,no Terminal - por falha mecânica,B24240388374,2,2024-07-02,13:13:29,2024-06-19,06:36:00,60559.0,Manhã,Ocorrência de Manutenção,Ocorrência de Manutenção,Silvonei Marcos Tedeschi,Liquidado,09BCE2118D7C,31060,Nobel,,31060
2024-06-04,no Terminal - por falha mecânica,CBACB9F3E9C0,2,2024-06-13,09:56:14,2024-06-04,06:10:00,60446.0,Manhã,Ocorrência de Manutenção,Ocorrência de Manutenção,Edilson Viana,Liquidado,6A6B1510ED10,31248,Nobel,,31248
2024-06-19,no Terminal - por falha mecânica,EFDC7DAED98A,1,2024-07-02,11:01:17,2024-06-19,13:00:00,102133.0,Tarde,Ocorrência de Manutenção,Ocorrência de Manutenção,Vanderlei Macedo,Liquidado,8D164FCD0E1C,15R11,Leblon,,15R11
2024-06-27,na Garagem por Veículo Parado Manutenção,921730733622,2,2024-07-02,13:14:59,2024-06-27,04:37:00,60594.0,Noite,Ocorrência de Manutenção,Ocorrência de Manutenção,Edilson Viana,Liquidado,63542C5F1ED2,31057,Nobel,,31057
2024-06-27,na Garagem por Veículo Parado Manutenção,DFCAF37BCB98,2,2024-07-02,13:15:05,2024-06-27,01:29:00,60601.0,Noite,Ocorrência de Manutenção,Ocorrência de Manutenção,Daniel Moacir Lopes Alves,Liquidado,63542C5F1ED2,31057,Nobel,,31057
2024-06-16,na Garagem por falha mecânica,468DF2406476,2,2024-07-02,13:13:09,2024-06-16,04:15:00,60543.0,Noite,Ocorrência de Manutenção,Ocorrência de Manutenção,Silvonei Marcos Tedeschi,Liquidado,63542C5F1ED2,31057,Nobel,,31057
2024-06-04,na Garagem por falha mecânica,3D189C0CD12C,1,2024-06-13,15:09:01,2024-06-04,15:49:00,101977.0,Tarde,Ocorrência de Manutenção,Ocorrência de Manutenção,Daniel Moacir Lopes Alves,Liquidado,28E7F753B7ED,15R94,Leblon,,15R94
2024-06-13,na Garagem por falha mecânica,85CF3CA26965,1,2024-07-01,10:59:23,2024-06-13,16:35:00,102085.0,Tarde,Ocorrência de Manutenção,Ocorrência de Manutenção,Daniel Moacir Lopes Alves,Liquidado,4E7BDB26C3FB,15424,Leblon,,15424
2024-06-06,na Garagem por falha mecânica,A23FF94358D5,1,2024-06-13,15:09:29,2024-06-06,16:40:00,102001.0,Tarde,Ocorrência de Manutenção,Ocorrência de Manutenção,Daniel Moacir Lopes Alves,Liquidado,D24753AA5B9A,15298,Leblon,,15298
2024-06-03,Quebra no Trajeto Volta,1A47C9163F61,1,2024-06-13,15:08:41,2024-06-03,18:46:00,101948.0,Noite,"Ocorrência de Manutenção
Carro travou a rampa da porta 3.",Ocorrência de Manutenção,Tiago Jose Tedeski,Liquidado,3F9ADDB15A11,15R02,Leblon,,15R02
2024-06-07,Quebra no Trajeto Volta,F674A8D30A70,1,2024-06-10,09:37:18,2024-06-07,09:00:00,102005.0,Manhã,"Ocorrência de Manutenção

Reservatório de àgua furado",Ocorrência de Manutenção,Ilson Antonio Ferreira Cordeiro,Liquidado,2F5F8BE8F980,15599,Leblon,,15599
2024-06-19,Quebra no Trajeto Ida,FCDB7E0EDD5E,2,2024-07-02,13:13:40,2024-06-19,17:50:00,60563.0,Tarde,"Ocorrência de Manutenção
Porta trazeira não abriu.",Ocorrência de Manutenção,Tiago Jose Tedeski,Liquidado,F4849BCCAE17,31246,Nobel,,31246
2024-06-17,na Garagem por falha mecânica,48302632E582,1,2024-07-02,11:00:41,2024-06-17,05:31:00,102102.0,Manhã,"Ocorrência de Manutenção

Luz de falha no freio acesa no painel e apitando.",Ocorrência de Manutenção,João Carlos Torres,Liquidado,08FE0AD45049,15415,Leblon,,15415
2024-06-21,Quebra no Trajeto Ida,1DEB6F9D355F,1,2024-07-02,13:01:27,2024-06-21,23:25:00,102148.0,Noite,Deu estouro e perdeu a força.,Ocorrência de Manutenção,Vanderlei Macedo,Liquidado,AEE3948D3C21,15598,Leblon,,15598
2024-06-27,Quebra no Trajeto Ida,322BAE05B939,1,2024-06-29,10:14:21,2024-06-27,18:11:00,102191.0,Noite,"Carro enfraqueceu, foi feito resete e não pegou mais.",Ocorrência de Manutenção,Vanderlei Macedo,Liquidado,85FBAADAEAE6,15437,Leblon,,15437
2024-06-19,Quebra no Trajeto Ida,4C321DC09CD7,2,2024-07-09,09:50:03,2024-07-04,14:03:00,60561.0,Tarde,"Ocorrência de Manutenção
carro não engata as marchas.",Ocorrência de Manutenção,Vanderlei Macedo,Liquidado,051122B00894,31245,Nobel,,31245
2024-06-26,Quebra no Trajeto Ida,FEE2E3EC9B9A,2,2024-07-09,11:12:13,2024-07-09,14:10:00,60592.0,Tarde,"Ocorrência de Manutenção
Carro sem embreagem.",Ocorrência de Manutenção,Vanderlei Macedo,Liquidado,33E0C86024C5,31050,Nobel,,31050
2024-06-27,Quebra no Trajeto Volta,F499868A2FD0,2,2024-07-09,11:12:16,2024-07-09,15:57:00,60598.0,Tarde,"Ocorrência de Manutenção
Carro estourou o cabo da embreagem.",Ocorrência de Manutenção,Vanderlei Macedo,Liquidado,264716C7912B,31052,Nobel,,31052
2024-06-07,Quebra no Trajeto Volta,67AAD63FB0A3,1,2024-06-28,13:31:40,2024-06-07,17:13:00,102018.0,Tarde,"Ocorrência de Manutenção
Carro vazou toda água do sistema de arrefecimento",Ocorrência de Manutenção,Vanderlei Macedo,Liquidado,D9C0E4E34596,15R05,Leblon,,15R05
2024-06-21,Quebra no Trajeto Volta,B66462B5212E,1,2024-07-02,11:02:53,2024-06-21,18:40:00,102146.0,Noite,"Ocorrência de Manutenção
Portas do lado esquerdo não abriram.",Ocorrência de Manutenção,Vanderlei Macedo,Liquidado,8F54110E545C,15R09,Leblon,,15R09
2024-06-05,Quebra no Trajeto Ida,770D1B552DE6,2,2024-07-09,09:49:54,2024-07-04,12:40:00,60451.0,Tarde,"Ocorrência de Manutenção
Carro não funciona nenhuma das portas.",Ocorrência de Manutenção,Edilson Viana,Liquidado,051122B00894,31245,Nobel,,31245
2024-06-18,Quebra no Trajeto Ida,455A72C0309A,2,2024-07-09,09:50:01,2024-07-09,05:19:00,60550.0,Manhã,"Ocorrência de Manutenção

Valvula PU estourou",Ocorrência de Manutenção,Edilson Viana,Liquidado,36B2FAABEF43,31256,Nobel,,31256
2024-06-12,Quebra no Trajeto Ida,7A614153E5D0,2,2024-06-13,09:58:06,2024-06-12,05:10:00,60527.0,Manhã,"Ocorrência de Manutenção

Veículo não engata as marchas",Ocorrência de Manutenção,Edilson Viana,Liquidado,24B6EF640108,31266,Nobel,,31266
2024-06-11,Quebra no Trajeto Volta,FA24B71632AC,1,2024-06-27,09:37:04,2024-06-11,06:10:00,102053.0,Manhã,"Ocorrência de Manutenção

Vazamento de àgua próximo ao motor",Ocorrência de Manutenção,Edilson Viana,Liquidado,1A96813857A6,15429,Leblon,,15429
2024-06-29,na Garagem - Pneu,4859FCCEE47D,2,2024-07-09,09:46:32,2024-06-29,03:20:00,60607.0,Noite,"Ocorrência de Manutenção.

Pneu tras L E int furado.",Ocorrência de Manutenção,Edilson Viana,Liquidado,D65020C391EE,31059,Nobel,,31059
2024-06-21,na Garagem - Pneu,A932B479D028,1,2024-07-02,11:01:31,2024-06-21,05:53:00,102142.0,Manhã,"Ocorrência de Manutenção

Pneu tração L D ext. furado",Ocorrência de Manutenção,Edilson Viana,Liquidado,E49F7B4CD481,15R93,Leblon,,15R93
2024-06-10,na Garagem - Pneu,DEF82C8CDBC4,2,2024-06-13,09:56:55,2024-06-10,03:20:00,60483.0,Noite,"Ocorrência de Manutenção

Pneu tração L E int. furado",Ocorrência de Manutenção,Edilson Viana,Liquidado,264716C7912B,31052,Nobel,,31052
2024-06-22,na Garagem por falha mecânica,562443C4D62C,2,2024-07-02,13:14:26,2024-06-22,04:33:00,60576.0,Noite,"Ocorrência de Manutenção

Veículo travado, não sai do lugar.",Ocorrência de Manutenção,Edilson Viana,Liquidado,01579B4AE7D4,31260,Nobel,,31260
2024-06-12,na Garagem por falha mecânica,D49B5E1871F9,2,2024-07-16,11:19:54,2024-07-09,04:27:00,60526.0,Noite,"Ocorrência de Manutenção

Veículo não acelera",Ocorrência de Manutenção,Edilson Viana,Liquidado,99C8A38951DA,31263,Nobel,,31263
2024-06-10,na Garagem por falha mecânica,F72B8689CEF4,2,2024-06-27,09:35:12,2024-06-10,04:38:00,60484.0,Noite,"Ocorrência de Manutenção

Vazamento de ar ao soltar freio estacionário",Ocorrência de Manutenção,Edilson Viana,Liquidado,F99C866B07C8,31251,Nobel,,31251
2024-06-25,na Garagem por falha mecânica,1DB55059FB50,1,2024-07-02,11:09:53,2024-06-25,04:20:00,102166.0,Noite,"Ocorrência de Manutenção

Elevador não funciona",Ocorrência de Manutenção,Edilson Viana,Liquidado,D7EEBB025C9A,15007,Leblon,,15007
2024-06-14,na Garagem por falha mecânica,19F3D25D2B32,1,2024-07-02,11:00:03,2024-06-14,05:17:00,102083.0,Manhã,"Ocorrência de Manutenção

Valvula PU vazando",Ocorrência de Manutenção,Edilson Viana,Liquidado,7A49CF768FCD,15417,Leblon,,15417
2024-06-06,na Garagem por falha mecânica,18FA2E87EE66,1,2024-06-13,15:09:15,2024-06-06,06:10:00,101992.0,Manhã,"Ocorrência de Manutenção

Veículo sem partida todos os dias no pátio.",Ocorrência de Manutenção,Edilson Viana,Liquidado,D24753AA5B9A,15298,Leblon,,15298
2024-06-05,na Garagem por falha mecânica,1A823A5F228B,1,2024-06-13,15:08:54,2024-06-05,05:31:00,101972.0,Manhã,"Ocorrência de Manutenção

Porta 2 passando do batente ao fechar, porta 4 desrregulada",Ocorrência de Manutenção,Edilson Viana,Liquidado,73532BD0386B,15438,Leblon,,15438
2024-06-05,na Garagem por falha mecânica,2BA3377A8769,1,2024-06-13,15:08:47,2024-06-05,05:03:00,101970.0,Manhã,"Ocorrência de Manutenção

Vidro vigia quebrado.",Ocorrência de Manutenção,Edilson Viana,Liquidado,A253675A9EA3,15R08,Leblon,,15R08
2024-06-04,na Garagem por falha mecânica,41C3A2465EA0,1,2024-06-13,15:08:44,2024-06-04,05:53:00,101950.0,Manhã,"Ocorrência de Manutenção

Luz de falha nos freios não apaga",Ocorrência de Manutenção,Edilson Viana,Liquidado,28E7F753B7ED,15R94,Leblon,,15R94
2024-06-01,na Garagem por falha mecânica,3525BF149C00,1,2024-06-13,15:08:08,2024-06-01,05:08:00,101918.0,Manhã,"Ocorrência de Manutenção

Luz do arrefecimento acesa direto no painel",Ocorrência de Manutenção,Edilson Viana,Liquidado,20FBAA65C429,15427,Leblon,,15427
2024-06-05,na Garagem por falha mecânica,5874AC1E7A3B,1,2024-06-27,09:37:26,2024-06-05,05:27:00,101971.0,Manhã,"Ocorrência de Manutenção

Itinerário lateral fica fora de serviço",Ocorrência de Manutenção,Edilson Viana,Liquidado,379748302B4B,15R96,Leblon,,15R96
2024-06-26,na Garagem por falha mecânica,9F6FA8403FF4,1,2024-07-01,11:02:11,2024-06-26,05:25:00,102176.0,Manhã,"Ocorrência de Manutenção

Itinerário apagando sozinho",Ocorrência de Manutenção,Edilson Viana,Liquidado,85FBAADAEAE6,15437,Leblon,,15437
2024-06-06,na Garagem por falha mecânica,9FEF0743C0AA,1,2024-06-27,09:37:19,2024-06-06,05:10:00,101993.0,Manhã,"Ocorrência de Manutenção

Acendendo a luz da temperatura em marcha lenta",Ocorrência de Manutenção,Edilson Viana,Liquidado,78F2121D68AE,15296,Leblon,,15296
2024-06-25,na Garagem por falha mecânica,CC0E4C483450,1,2024-07-02,11:13:36,2024-06-25,05:25:00,102167.0,Manhã,"Ocorrência de Manutenção

Veículo sem tacógrafo",Ocorrência de Manutenção,Edilson Viana,Liquidado,85FBAADAEAE6,15437,Leblon,,15437
2024-06-26,no Terminal - por falha mecânica,5EDD5F62940A,1,2024-07-09,09:43:23,2024-07-09,05:44:00,102177.0,Manhã,"Ocorrência de Manutenção

Vazamento de ar prox. sanfona ao acionar o freio",Ocorrência de Manutenção,Edilson Viana,Liquidado,20FBAA65C429,15427,Leblon,,15427
2024-06-10,no Terminal - por falha mecânica,2C0486D44CA0,2,2024-06-13,09:57:14,2024-06-10,11:41:00,60490.0,Manhã,"Ocorrência de Manutenção

Braço do retrovisor está solto, fica mexendo durante o trajeto",Ocorrência de Manutenção,Edilson Viana,Liquidado,558531343F76,31264,Nobel,,31264
2024-06-13,no Terminal - por falha mecânica,4EA7890ED531,2,2024-07-09,09:49:58,2024-07-09,10:17:00,60533.0,Manhã,"Ocorrência de Manutenção

Acendendo a luz do filtro e apitando constante.",Ocorrência de Manutenção,Edilson Viana,Liquidado,B4DF4BA709F8,31051,Nobel,,31051
2024-06-25,no Terminal - por falha mecânica,60F6C2EEA932,2,2024-07-09,09:50:05,2024-07-09,06:52:00,60584.0,Manhã,"Ocorrência de Manutenção

Veículo não engata as marchas",Ocorrência de Manutenção,Edilson Viana,Liquidado,F5A9BE108417,31043,Nobel,,31043
2024-06-25,no Terminal - por falha mecânica,C31330998B69,2,2024-07-09,09:50:06,2024-07-09,09:00:00,60585.0,Manhã,"Ocorrência de Manutenção

Veículo sem embreagem",Ocorrência de Manutenção,Edilson Viana,Liquidado,E7AC454FB75F,31049,Nobel,,31049
2024-06-02,no Terminal - por falha mecânica,508A9436AF5F,1,2024-06-13,15:08:23,2024-06-02,16:15:00,101927.0,Tarde,Carro tremendo muito quando pisa no freio,Ocorrência de Manutenção,Anderson Rogerio Simsen,Liquidado,D9C0E4E34596,15R05,Leblon,,15R05
2024-06-06,no Terminal - por falha mecânica,8771E4D69690,1,2024-06-13,15:09:26,2024-06-06,18:15:00,102000.0,Noite,"Ocorrência de Manutenção
Freio desaciona o retardo sozinho parando bruscamente.",Ocorrência de Manutenção,Vanderlei Macedo,Liquidado,6B34593FE1CB,15422,Leblon,,15422
2024-06-03,no Terminal - por falha mecânica,11DF27A33209,1,2024-06-13,15:08:38,2024-06-03,16:48:00,101946.0,Tarde,"Ocorrência de Manutenção
Excesso de água no respiro.",Ocorrência de Manutenção,Vanderlei Macedo,Liquidado,088428C509EE,15421,Leblon,,15421
2024-06-28,no Terminal - por falha mecânica,52E47AD5A9D4,1,2024-07-02,11:04:27,2024-06-28,16:38:00,102197.0,Tarde,"Ocorrência de Manutenção
Carro sem partida.",Ocorrência de Manutenção,Vanderlei Macedo,Liquidado,6928576DD1CD,15439,Leblon,,15439
2024-06-24,no Terminal - por falha mecânica,9418F8C07EC2,1,2024-07-02,11:03:40,2024-06-24,16:45:00,102161.0,Tarde,"Ocorrência de Manutenção
Carro fraco sem força.",Ocorrência de Manutenção,Vanderlei Macedo,Liquidado,46915DC908C2,15295,Leblon,,15295
2024-06-28,no Terminal - por falha mecânica,FA3432A877A4,2,2024-07-02,14:31:14,2024-06-28,18:20:00,60606.0,Noite,"Ocorrência de Manutenção
Carro vazando óleo diesel.",Ocorrência de Manutenção,Vanderlei Macedo,Liquidado,C3E24EF87548,31047,Nobel,,31047
